Census_Tract,year,vax_status,flu_count,nsamples
53033031000,2019.230769,1,0,21
53033031000,2019.25,0,0,19
53033031000,2019.25,1,0,22
53033031000,2019.269231,0,0,15
53033031000,2019.269231,1,1,24
53033031000,2019.288462,0,0,11
53033031000,2019.288462,1,0,17
53033031000,2019.307692,0,0,9
53033031000,2019.307692,1,0,15
53033031000,2019.326923,0,0,19
53033031000,2019.326923,1,0,28
53033031000,2019.346154,0,0,9
53033031000,2019.346154,1,0,19
53033031000,2019.365385,0,0,18
53033031000,2019.365385,1,0,19
53033031000,2019.384615,0,0,15
53033031000,2019.384615,1,0,25
53033004000,2018.846154,0,0,6
53033004000,2018.846154,1,0,3
53033004000,2018.865385,0,0,6
53033004000,2018.865385,1,0,12
53033004000,2018.884615,0,0,10
53033004000,2018.884615,1,0,10
53033004000,2018.903846,0,0,7
53033004000,2018.903846,1,0,5
53033004000,2018.923077,0,2,10
53033004000,2018.923077,1,0,4
53033004000,2018.942308,0,4,7
53033004000,2018.942308,1,0,8
53033004000,2018.961538,0,8,11
53033004000,2018.961538,1,4,12
53033004000,2018.980769,0,16,21
53033004000,2018.980769,1,11,17
53033004000,2019,0,28,30
53033004000,2019,1,6,16
53033004000,2019.019231,0,28,34
53033004000,2019.019231,1,4,8
53033004000,2019.038462,0,16,23
53033004000,2019.038462,1,3,11
53033004000,2019.057692,0,7,15
53033004000,2019.057692,1,2,11
53033004000,2019.076923,0,4,12
53033004000,2019.076923,1,0,5
53033004000,2019.096154,0,3,9
53033004000,2019.096154,1,0,8
53033004000,2019.115385,0,0,5
53033004000,2019.115385,1,0,10
53033004000,2019.134615,0,0,8
53033004000,2019.134615,1,0,5
53033004000,2019.153846,0,0,3
53033004000,2019.153846,1,0,8
53033004000,2019.173077,0,0,4
53033004000,2019.173077,1,0,4
53033004000,2019.192308,0,0,10
53033004000,2019.192308,1,0,5
53033004000,2019.211538,0,0,5
53033004000,2019.211538,1,0,10
53033004000,2019.230769,0,0,3
53033004000,2019.230769,1,0,4
53033004000,2019.25,0,0,8
53033004000,2019.25,1,0,5
53033004000,2019.269231,0,0,3
53033004000,2019.269231,1,0,10
53033004000,2019.288462,0,0,7
53033004000,2019.288462,1,0,6
53033004000,2019.307692,0,0,4
53033004000,2019.307692,1,0,8
53033004000,2019.326923,0,0,9
53033004000,2019.326923,1,0,3
53033004000,2019.346154,0,0,5
53033004000,2019.346154,1,0,3
53033004000,2019.365385,0,0,7
53033004000,2019.365385,1,0,5
53033004000,2019.384615,0,0,4
53033004000,2019.384615,1,0,3
53033022606,2018.846154,0,0,19
53033022606,2018.846154,1,0,27
53033022606,2018.865385,0,0,14
53033022606,2018.865385,1,0,22
53033022606,2018.884615,0,0,13
53033022606,2018.884615,1,1,25
53033022606,2018.903846,0,18,33
53033022606,2018.903846,1,10,27
53033022606,2018.923077,0,51,69
53033022606,2018.923077,1,15,39
53033022606,2018.942308,0,4,14
53033022606,2018.942308,1,1,36
53033022606,2018.961538,0,0,15
53033022606,2018.961538,1,0,25
53033022606,2018.980769,0,0,13
53033022606,2018.980769,1,0,13
53033022606,2019,0,1,19
53033022606,2019,1,0,13
53033022606,2019.019231,0,2,20
53033022606,2019.019231,1,0,24
53033022606,2019.038462,0,3,14
53033022606,2019.038462,1,0,17
53033022606,2019.057692,0,21,35
53033022606,2019.057692,1,5,23
53033022606,2019.076923,0,30,42
53033022606,2019.076923,1,9,25
53033022606,2019.096154,0,38,57
53033022606,2019.096154,1,8,25
53033022606,2019.115385,0,58,80
53033022606,2019.115385,1,11,33
53033022606,2019.134615,0,32,40
53033022606,2019.134615,1,9,31
53033022606,2019.153846,0,9,30
53033022606,2019.153846,1,2,27
53033022606,2019.173077,0,10,17
53033022606,2019.173077,1,0,20
53033022606,2019.192308,0,3,11
53033022606,2019.192308,1,0,23
53033022606,2019.211538,0,1,23
53033022606,2019.211538,1,1,20
53033022606,2019.230769,0,0,13
53033022606,2019.230769,1,0,18
53033022606,2019.25,0,0,22
53033022606,2019.25,1,0,14
53033022606,2019.269231,0,0,17
53033022606,2019.269231,1,0,18
53033022606,2019.288462,0,0,12
53033022606,2019.288462,1,0,30
53033022606,2019.307692,0,0,16
53033022606,2019.307692,1,0,15
53033022606,2019.326923,0,0,16
53033022606,2019.326923,1,0,20
53033022606,2019.346154,0,0,21
53033022606,2019.346154,1,0,27
53033022606,2019.365385,0,0,14
53033022606,2019.365385,1,0,28
53033022606,2019.384615,0,0,11
53033022606,2019.384615,1,0,21
53033031502,2018.846154,0,0,9
53033031502,2018.846154,1,0,18
53033031502,2018.865385,0,0,10
53033031502,2018.865385,1,0,11
53033031502,2018.884615,0,0,11
53033031502,2018.884615,1,0,15
53033031502,2018.903846,0,0,9
53033031502,2018.903846,1,0,12
53033031502,2018.923077,0,0,14
53033031502,2018.923077,1,0,18
53033031502,2018.942308,0,0,13
53033031502,2018.942308,1,0,26
53033031502,2018.961538,0,0,12
53033031502,2018.961538,1,0,31
53033031502,2018.980769,0,0,16
53033031502,2018.980769,1,1,11
53033031502,2019,0,1,28
53033031502,2019,1,0,17
53033031502,2019.019231,0,0,18
53033031502,2019.019231,1,0,18
53033031502,2019.038462,0,3,18
53033031502,2019.038462,1,1,18
53033031502,2019.057692,0,12,25
53033031502,2019.057692,1,3,21
53033031502,2019.076923,0,33,51
53033031502,2019.076923,1,8,32
53033031502,2019.096154,0,49,67
53033031502,2019.096154,1,12,30
53033031502,2019.115385,0,50,63
53033031502,2019.115385,1,9,33
53033031502,2019.134615,0,34,53
53033031502,2019.134615,1,9,28
53033031502,2019.153846,0,13,17
53033031502,2019.153846,1,3,31
53033031502,2019.173077,0,9,18
53033031502,2019.173077,1,2,27
53033031502,2019.192308,0,3,14
53033031502,2019.192308,1,0,12
53033031502,2019.211538,0,1,17
53033031502,2019.211538,1,0,28
53033031502,2019.230769,0,0,11
53033031502,2019.230769,1,0,14
53033031502,2019.25,0,0,12
53033031502,2019.25,1,0,15
53033031502,2019.269231,0,0,14
53033031502,2019.269231,1,0,20
53033031502,2019.288462,0,0,15
53033031502,2019.288462,1,0,21
53033031502,2019.307692,0,0,15
53033031502,2019.307692,1,0,23
53033031502,2019.326923,0,0,15
53033031502,2019.326923,1,0,25
53033031502,2019.346154,0,0,11
53033031502,2019.346154,1,0,25
53033031502,2019.365385,0,0,13
53033031502,2019.365385,1,0,18
53033031502,2019.384615,0,0,11
53033031502,2019.384615,1,0,17
53033005200,2018.846154,0,0,5
53033005200,2018.846154,1,0,11
53033005200,2018.865385,0,0,4
53033005200,2018.865385,1,0,6
53033005200,2018.884615,0,0,7
53033005200,2018.884615,1,0,6
53033005200,2018.903846,0,3,10
53033005200,2018.903846,1,0,10
53033005200,2018.923077,0,0,5
53033005200,2018.923077,1,0,7
53033005200,2018.942308,0,3,7
53033005200,2018.942308,1,0,7
53033005200,2018.961538,0,16,21
53033005200,2018.961538,1,3,9
53033005200,2018.980769,0,14,20
53033005200,2018.980769,1,4,12
53033005200,2019,0,29,33
53033005200,2019,1,9,15
53033005200,2019.019231,0,29,32
53033005200,2019.019231,1,3,9
53033005200,2019.038462,0,13,18
53033005200,2019.038462,1,4,13
53033005200,2019.057692,0,6,12
53033005200,2019.057692,1,3,13
53033005200,2019.076923,0,6,8
53033005200,2019.076923,1,0,12
53033005200,2019.096154,0,0,7
53033005200,2019.096154,1,0,8
53033005200,2019.115385,0,2,10
53033005200,2019.115385,1,1,7
53033005200,2019.134615,0,0,5
53033005200,2019.134615,1,0,11
53033005200,2019.153846,0,0,5
53033005200,2019.153846,1,0,10
53033005200,2019.173077,0,0,5
53033005200,2019.173077,1,0,8
53033005200,2019.192308,0,0,6
53033005200,2019.192308,1,0,8
53033005200,2019.211538,0,0,7
53033005200,2019.211538,1,0,9
53033005200,2019.230769,0,0,6
53033005200,2019.230769,1,0,7
53033005200,2019.25,0,0,7
53033005200,2019.25,1,0,8
53033005200,2019.269231,0,0,8
53033005200,2019.269231,1,0,11
53033005200,2019.288462,0,0,6
53033005200,2019.288462,1,0,9
53033005200,2019.307692,0,0,2
53033005200,2019.307692,1,0,8
53033005200,2019.326923,0,0,7
53033005200,2019.326923,1,0,13
53033005200,2019.346154,0,0,9
53033005200,2019.346154,1,0,8
53033005200,2019.365385,0,0,3
53033005200,2019.365385,1,0,7
53033005200,2019.384615,0,0,9
53033005200,2019.384615,1,0,5
53033007402,2018.865385,0,0,1
53033007402,2018.884615,0,0,1
53033007402,2018.903846,1,0,1
53033007402,2019,0,3,3
53033007402,2019,1,0,1
53033007402,2019.019231,0,2,3
53033007402,2019.076923,0,0,1
53033007402,2019.134615,1,0,1
53033007402,2019.211538,0,0,1
53033007402,2019.346154,0,0,1
53033007402,2019.365385,1,0,1
53033022203,2018.846154,0,0,19
53033022203,2018.846154,1,0,21
53033022203,2018.865385,0,0,15
53033022203,2018.865385,1,0,24
53033022203,2018.884615,0,3,13
53033022203,2018.884615,1,0,20
53033022203,2018.903846,0,17,35
53033022203,2018.903846,1,9,38
53033022203,2018.923077,0,68,81
53033022203,2018.923077,1,15,42
53033022203,2018.942308,0,5,28
53033022203,2018.942308,1,0,22
53033022203,2018.961538,0,1,16
53033022203,2018.961538,1,0,19
53033022203,2018.980769,0,1,17
53033022203,2018.980769,1,0,24
53033022203,2019,0,1,20
53033022203,2019,1,0,30
53033022203,2019.019231,0,2,19
53033022203,2019.019231,1,1,19
53033022203,2019.038462,0,3,14
53033022203,2019.038462,1,0,28
53033022203,2019.057692,0,14,35
53033022203,2019.057692,1,1,33
53033022203,2019.076923,0,34,50
53033022203,2019.076923,1,5,31
53033022203,2019.096154,0,67,84
53033022203,2019.096154,1,13,37
53033022203,2019.115385,0,49,67
53033022203,2019.115385,1,14,33
53033022203,2019.134615,0,39,56
53033022203,2019.134615,1,6,36
53033022203,2019.153846,0,16,40
53033022203,2019.153846,1,4,33
53033022203,2019.173077,0,9,27
53033022203,2019.173077,1,1,22
53033022203,2019.192308,0,2,13
53033022203,2019.192308,1,0,26
53033022203,2019.211538,0,0,13
53033022203,2019.211538,1,0,21
53033022203,2019.230769,0,0,15
53033022203,2019.230769,1,0,25
53033022203,2019.25,0,0,19
53033022203,2019.25,1,0,22
53033022203,2019.269231,0,0,15
53033022203,2019.269231,1,0,38
53033022203,2019.288462,0,0,20
53033022203,2019.288462,1,0,27
53033022203,2019.307692,0,0,21
53033022203,2019.307692,1,0,23
53033022203,2019.326923,0,0,20
53033022203,2019.326923,1,0,17
53033022203,2019.346154,0,0,17
53033022203,2019.346154,1,0,35
53033022203,2019.365385,0,0,14
53033022203,2019.365385,1,0,23
53033022203,2019.384615,0,0,16
53033022203,2019.384615,1,0,20
53033027300,2018.846154,0,0,18
53033027300,2018.846154,1,0,23
53033027300,2018.865385,0,0,12
53033027300,2018.865385,1,0,13
53033027300,2018.884615,0,0,14
53033027300,2018.884615,1,0,10
53033027300,2018.903846,0,0,18
53033027300,2018.903846,1,0,20
53033027300,2018.923077,0,0,12
53033027300,2018.923077,1,0,15
53033027300,2018.942308,0,0,4
53033027300,2018.942308,1,0,17
53033027300,2018.961538,0,0,19
53033027300,2018.961538,1,1,16
53033027300,2018.980769,0,0,12
53033027300,2018.980769,1,0,18
53033027300,2019,0,1,10
53033027300,2019,1,0,20
53033027300,2019.019231,0,4,16
53033027300,2019.019231,1,0,12
53033027300,2019.038462,0,3,15
53033027300,2019.038462,1,1,25
53033027300,2019.057692,0,12,31
53033027300,2019.057692,1,4,21
53033027300,2019.076923,0,27,41
53033027300,2019.076923,1,7,20
53033027300,2019.096154,0,52,67
53033027300,2019.096154,1,11,28
53033027300,2019.115385,0,45,56
53033027300,2019.115385,1,6,26
53033027300,2019.134615,0,26,43
53033027300,2019.134615,1,6,27
53033027300,2019.153846,0,13,30
53033027300,2019.153846,1,3,23
53033027300,2019.173077,0,7,22
53033027300,2019.173077,1,0,18
53033027300,2019.192308,0,1,16
53033027300,2019.192308,1,1,19
53033027300,2019.211538,0,0,16
53033027300,2019.211538,1,0,17
53033027300,2019.230769,0,2,14
53033027300,2019.230769,1,1,20
53033027300,2019.25,0,0,8
53033027300,2019.25,1,0,15
53033027300,2019.269231,0,0,12
53033027300,2019.269231,1,0,15
53033027300,2019.288462,0,0,12
53033027300,2019.288462,1,0,15
53033027300,2019.307692,0,0,4
53033027300,2019.307692,1,0,26
53033027300,2019.326923,0,0,15
53033027300,2019.326923,1,0,17
53033027300,2019.346154,0,0,14
53033027300,2019.346154,1,0,19
53033027300,2019.365385,0,0,12
53033027300,2019.365385,1,0,18
53033027300,2019.384615,0,0,12
53033027300,2019.384615,1,0,16
53033029601,2018.846154,0,0,13
53033029601,2018.846154,1,0,20
53033029601,2018.865385,0,0,15
53033029601,2018.865385,1,0,18
53033029601,2018.884615,0,0,15
53033029601,2018.884615,1,0,21
53033029601,2018.903846,0,0,20
53033029601,2018.903846,1,0,19
53033029601,2018.923077,0,0,16
53033029601,2018.923077,1,0,20
53033029601,2018.942308,0,0,11
53033029601,2018.942308,1,0,32
53033029601,2018.961538,0,0,12
53033029601,2018.961538,1,0,22
53033029601,2018.980769,0,0,19
53033029601,2018.980769,1,0,21
53033029601,2019,0,0,20
53033029601,2019,1,1,17
53033029601,2019.019231,0,1,20
53033029601,2019.019231,1,0,18
53033029601,2019.038462,0,5,29
53033029601,2019.038462,1,1,27
53033029601,2019.057692,0,19,29
53033029601,2019.057692,1,5,28
53033029601,2019.076923,0,32,52
53033029601,2019.076923,1,6,24
53033029601,2019.096154,0,49,64
53033029601,2019.096154,1,15,34
53033029601,2019.115385,0,48,62
53033029601,2019.115385,1,20,40
53033029601,2019.134615,0,39,52
53033029601,2019.134615,1,6,30
53033029601,2019.153846,0,10,31
53033029601,2019.153846,1,4,22
53033029601,2019.173077,0,6,22
53033029601,2019.173077,1,2,18
53033029601,2019.192308,0,3,18
53033029601,2019.192308,1,0,21
53033029601,2019.211538,0,1,15
53033029601,2019.211538,1,0,21
53033029601,2019.230769,0,0,20
53033029601,2019.230769,1,0,17
53033029601,2019.25,0,0,17
53033029601,2019.25,1,0,22
53033029601,2019.269231,0,0,11
53033029601,2019.269231,1,0,24
53033029601,2019.288462,0,0,22
53033029601,2019.288462,1,0,25
53033029601,2019.307692,0,0,15
53033029601,2019.307692,1,0,25
53033029601,2019.326923,0,0,21
53033029601,2019.326923,1,0,18
53033029601,2019.346154,0,0,10
53033029601,2019.346154,1,0,30
53033029601,2019.365385,0,0,20
53033029601,2019.365385,1,0,19
53033029601,2019.384615,0,0,22
53033029601,2019.384615,1,0,16
53033030308,2018.846154,0,0,16
53033030308,2018.846154,1,0,24
53033030308,2018.865385,0,0,13
53033030308,2018.865385,1,0,21
53033030308,2018.884615,0,0,16
53033030308,2018.884615,1,0,23
53033030308,2018.903846,0,0,17
53033030308,2018.903846,1,0,22
53033030308,2018.923077,0,0,7
53033030308,2018.923077,1,0,21
53033030308,2018.942308,0,0,10
53033030308,2018.942308,1,0,17
53033030308,2018.961538,0,0,14
53033030308,2018.961538,1,0,16
53033030308,2018.980769,0,0,10
53033030308,2018.980769,1,0,25
53033030308,2019,0,0,16
53033030308,2019,1,0,23
53033030308,2019.019231,0,3,13
53033030308,2019.019231,1,1,22
53033030308,2019.038462,0,1,18
53033030308,2019.038462,1,0,9
53033030308,2019.057692,0,6,17
53033030308,2019.057692,1,5,24
53033030308,2019.076923,0,22,37
53033030308,2019.076923,1,7,26
53033030308,2019.096154,0,43,53
53033030308,2019.096154,1,9,22
53033030308,2019.115385,0,50,61
53033030308,2019.115385,1,9,35
53033030308,2019.134615,0,29,36
53033030308,2019.134615,1,5,18
53033030308,2019.153846,0,9,19
53033030308,2019.153846,1,5,21
53033030308,2019.173077,0,4,16
53033030308,2019.173077,1,0,24
53033030308,2019.192308,0,5,20
53033030308,2019.192308,1,0,9
53033030308,2019.211538,0,1,17
53033030308,2019.211538,1,1,10
53033030308,2019.230769,0,0,10
53033030308,2019.230769,1,0,22
53033030308,2019.25,0,2,14
53033030308,2019.25,1,0,22
53033030308,2019.269231,0,0,9
53033030308,2019.269231,1,0,14
53033030308,2019.288462,0,0,8
53033030308,2019.288462,1,0,22
53033030308,2019.307692,0,0,10
53033030308,2019.307692,1,0,12
53033030308,2019.326923,0,0,11
53033030308,2019.326923,1,0,20
53033030308,2019.346154,0,0,11
53033030308,2019.346154,1,0,13
53033030308,2019.365385,0,0,11
53033030308,2019.365385,1,0,23
53033030308,2019.384615,0,0,12
53033030308,2019.384615,1,0,21
53033000800,2018.846154,0,0,17
53033000800,2018.846154,1,0,15
53033000800,2018.865385,0,0,5
53033000800,2018.865385,1,0,15
53033000800,2018.884615,0,0,11
53033000800,2018.884615,1,0,19
53033000800,2018.903846,0,0,10
53033000800,2018.903846,1,0,11
53033000800,2018.923077,0,0,12
53033000800,2018.923077,1,0,15
53033000800,2018.942308,0,8,22
53033000800,2018.942308,1,1,10
53033000800,2018.961538,0,20,28
53033000800,2018.961538,1,5,23
53033000800,2018.980769,0,37,43
53033000800,2018.980769,1,14,21
53033000800,2019,0,47,53
53033000800,2019,1,10,16
53033000800,2019.019231,0,64,80
53033000800,2019.019231,1,8,28
53033000800,2019.038462,0,30,41
53033000800,2019.038462,1,10,21
53033000800,2019.057692,0,15,24
53033000800,2019.057692,1,3,13
53033000800,2019.076923,0,3,10
53033000800,2019.076923,1,2,12
53033000800,2019.096154,0,2,14
53033000800,2019.096154,1,1,17
53033000800,2019.115385,0,3,6
53033000800,2019.115385,1,0,9
53033000800,2019.134615,0,0,7
53033000800,2019.134615,1,0,15
53033000800,2019.153846,0,0,13
53033000800,2019.153846,1,0,14
53033000800,2019.173077,0,0,12
53033000800,2019.173077,1,0,11
53033000800,2019.192308,0,0,12
53033000800,2019.192308,1,0,18
53033000800,2019.211538,0,0,8
53033000800,2019.211538,1,0,12
53033000800,2019.230769,0,0,5
53033000800,2019.230769,1,0,10
53033000800,2019.25,0,0,10
53033000800,2019.25,1,0,13
53033000800,2019.269231,0,0,6
53033000800,2019.269231,1,0,13
53033000800,2019.288462,0,0,12
53033000800,2019.288462,1,0,6
53033000800,2019.307692,0,0,6
53033000800,2019.307692,1,0,13
53033000800,2019.326923,0,0,4
53033000800,2019.326923,1,0,22
53033000800,2019.346154,0,0,7
53033000800,2019.346154,1,0,19
53033000800,2019.365385,0,0,10
53033000800,2019.365385,1,0,18
53033000800,2019.384615,0,0,7
53033000800,2019.384615,1,0,15
53033002800,2018.846154,0,0,15
53033002800,2018.846154,1,0,15
53033002800,2018.865385,0,0,18
53033002800,2018.865385,1,0,16
53033002800,2018.884615,0,0,10
53033002800,2018.884615,1,0,14
53033002800,2018.903846,0,3,13
53033002800,2018.903846,1,1,23
53033002800,2018.923077,0,4,18
53033002800,2018.923077,1,1,20
53033002800,2018.942308,0,11,29
53033002800,2018.942308,1,3,25
53033002800,2018.961538,0,24,36
53033002800,2018.961538,1,3,30
53033002800,2018.980769,0,45,51
53033002800,2018.980769,1,9,27
53033002800,2019,0,84,95
53033002800,2019,1,24,42
53033002800,2019.019231,0,76,86
53033002800,2019.019231,1,21,49
53033002800,2019.038462,0,49,57
53033002800,2019.038462,1,15,35
53033002800,2019.057692,0,24,43
53033002800,2019.057692,1,6,23
53033002800,2019.076923,0,7,18
53033002800,2019.076923,1,1,17
53033002800,2019.096154,0,4,12
53033002800,2019.096154,1,1,17
53033002800,2019.115385,0,0,21
53033002800,2019.115385,1,0,14
53033002800,2019.134615,0,0,19
53033002800,2019.134615,1,0,15
53033002800,2019.153846,0,0,13
53033002800,2019.153846,1,0,20
53033002800,2019.173077,0,0,17
53033002800,2019.173077,1,0,23
53033002800,2019.192308,0,0,14
53033002800,2019.192308,1,0,22
53033002800,2019.211538,0,0,19
53033002800,2019.211538,1,0,18
53033002800,2019.230769,0,0,24
53033002800,2019.230769,1,0,15
53033002800,2019.25,0,0,14
53033002800,2019.25,1,0,17
53033002800,2019.269231,0,0,16
53033002800,2019.269231,1,0,9
53033002800,2019.288462,0,0,20
53033002800,2019.288462,1,0,17
53033002800,2019.307692,0,0,15
53033002800,2019.307692,1,0,19
53033002800,2019.326923,0,0,10
53033002800,2019.326923,1,0,23
53033002800,2019.346154,0,0,14
53033002800,2019.346154,1,0,18
53033002800,2019.365385,0,0,12
53033002800,2019.365385,1,0,16
53033002800,2019.384615,0,0,9
53033002800,2019.384615,1,0,16
53033008700,2018.846154,0,0,7
53033008700,2018.846154,1,0,3
53033008700,2018.865385,0,0,6
53033008700,2018.865385,1,0,6
53033008700,2018.884615,0,0,9
53033008700,2018.884615,1,0,8
53033008700,2018.903846,0,1,8
53033008700,2018.903846,1,0,7
53033008700,2018.923077,0,2,6
53033008700,2018.923077,1,0,9
53033008700,2018.942308,0,5,17
53033008700,2018.942308,1,2,13
53033008700,2018.961538,0,13,23
53033008700,2018.961538,1,4,15
53033008700,2018.980769,0,21,28
53033008700,2018.980769,1,8,23
53033008700,2019,0,42,52
53033008700,2019,1,10,24
53033008700,2019.019231,0,28,30
53033008700,2019.019231,1,12,18
53033008700,2019.038462,0,16,27
53033008700,2019.038462,1,4,12
53033008700,2019.057692,0,6,8
53033008700,2019.057692,1,5,20
53033008700,2019.076923,0,3,8
53033008700,2019.076923,1,0,9
53033008700,2019.096154,0,3,7
53033008700,2019.096154,1,1,12
53033008700,2019.115385,0,0,2
53033008700,2019.115385,1,0,14
53033008700,2019.134615,0,0,8
53033008700,2019.134615,1,0,9
53033008700,2019.153846,0,0,4
53033008700,2019.153846,1,0,4
53033008700,2019.173077,0,0,5
53033008700,2019.173077,1,0,6
53033008700,2019.192308,0,0,10
53033008700,2019.192308,1,0,6
53033008700,2019.211538,1,0,10
53033008700,2019.230769,0,0,3
53033008700,2019.230769,1,0,12
53033008700,2019.25,0,0,5
53033008700,2019.25,1,0,9
53033008700,2019.269231,0,0,5
53033008700,2019.269231,1,0,14
53033008700,2019.288462,0,0,9
53033008700,2019.288462,1,0,12
53033008700,2019.307692,0,0,2
53033008700,2019.307692,1,0,7
53033008700,2019.326923,0,0,8
53033008700,2019.326923,1,0,10
53033008700,2019.346154,0,0,5
53033008700,2019.346154,1,0,14
53033008700,2019.365385,0,0,3
53033008700,2019.365385,1,0,5
53033008700,2019.384615,0,0,9
53033008700,2019.384615,1,0,3
53033021600,2018.846154,0,0,14
53033021600,2018.846154,1,0,23
53033021600,2018.865385,0,0,12
53033021600,2018.865385,1,0,16
53033021600,2018.884615,0,0,19
53033021600,2018.884615,1,0,18
53033021600,2018.903846,0,0,11
53033021600,2018.903846,1,0,25
53033021600,2018.923077,0,0,11
53033021600,2018.923077,1,0,26
53033021600,2018.942308,0,0,17
53033021600,2018.942308,1,0,24
53033021600,2018.961538,0,0,22
53033021600,2018.961538,1,0,14
53033021600,2018.980769,0,0,17
53033021600,2018.980769,1,0,22
53033021600,2019,0,1,20
53033021600,2019,1,1,24
53033021600,2019.019231,0,0,13
53033021600,2019.019231,1,0,21
53033021600,2019.038462,0,7,18
53033021600,2019.038462,1,2,21
53033021600,2019.057692,0,13,28
53033021600,2019.057692,1,3,22
53033021600,2019.076923,0,30,42
53033021600,2019.076923,1,8,24
53033021600,2019.096154,0,49,67
53033021600,2019.096154,1,12,26
53033021600,2019.115385,0,48,61
53033021600,2019.115385,1,7,23
53033021600,2019.134615,0,26,42
53033021600,2019.134615,1,6,21
53033021600,2019.153846,0,20,32
53033021600,2019.153846,1,4,22
53033021600,2019.173077,0,12,25
53033021600,2019.173077,1,1,16
53033021600,2019.192308,0,5,10
53033021600,2019.192308,1,1,18
53033021600,2019.211538,0,0,15
53033021600,2019.211538,1,0,21
53033021600,2019.230769,0,0,12
53033021600,2019.230769,1,0,23
53033021600,2019.25,0,0,19
53033021600,2019.25,1,0,19
53033021600,2019.269231,0,1,13
53033021600,2019.269231,1,0,14
53033021600,2019.288462,0,0,12
53033021600,2019.288462,1,0,24
53033021600,2019.307692,0,0,12
53033021600,2019.307692,1,0,10
53033021600,2019.326923,0,0,9
53033021600,2019.326923,1,0,14
53033021600,2019.346154,0,0,8
53033021600,2019.346154,1,0,27
53033021600,2019.365385,0,0,11
53033021600,2019.365385,1,0,22
53033021600,2019.384615,0,0,21
53033021600,2019.384615,1,0,16
53033023500,2018.846154,0,0,13
53033023500,2018.846154,1,0,13
53033023500,2018.865385,0,0,8
53033023500,2018.865385,1,0,17
53033023500,2018.884615,0,1,11
53033023500,2018.884615,1,0,14
53033023500,2018.903846,0,10,19
53033023500,2018.903846,1,5,16
53033023500,2018.923077,0,33,49
53033023500,2018.923077,1,9,25
53033023500,2018.942308,0,1,9
53033023500,2018.942308,1,1,13
53033023500,2018.961538,0,1,19
53033023500,2018.961538,1,0,12
53033023500,2018.980769,0,0,6
53033023500,2018.980769,1,0,14
53033023500,2019,0,0,15
53033023500,2019,1,0,16
53033023500,2019.019231,0,2,11
53033023500,2019.019231,1,0,16
53033023500,2019.038462,0,7,15
53033023500,2019.038462,1,4,17
53033023500,2019.057692,0,11,20
53033023500,2019.057692,1,4,16
53033023500,2019.076923,0,27,40
53033023500,2019.076923,1,4,20
53033023500,2019.096154,0,28,36
53033023500,2019.096154,1,11,27
53033023500,2019.115385,0,32,41
53033023500,2019.115385,1,5,18
53033023500,2019.134615,0,22,31
53033023500,2019.134615,1,5,21
53033023500,2019.153846,0,9,17
53033023500,2019.153846,1,3,19
53033023500,2019.173077,0,6,19
53033023500,2019.173077,1,0,22
53033023500,2019.192308,0,1,7
53033023500,2019.192308,1,0,20
53033023500,2019.211538,0,0,5
53033023500,2019.211538,1,0,13
53033023500,2019.230769,0,0,11
53033023500,2019.230769,1,0,15
53033023500,2019.25,0,0,8
53033023500,2019.25,1,0,18
53033023500,2019.269231,0,0,12
53033023500,2019.269231,1,0,13
53033023500,2019.288462,0,0,20
53033023500,2019.288462,1,0,17
53033023500,2019.307692,0,0,10
53033023500,2019.307692,1,0,16
53033023500,2019.326923,0,0,8
53033023500,2019.326923,1,0,10
53033023500,2019.346154,0,0,16
53033023500,2019.346154,1,0,18
53033023500,2019.365385,0,0,16
53033023500,2019.365385,1,0,12
53033023500,2019.384615,0,0,8
53033023500,2019.384615,1,0,14
53033028700,2018.846154,0,0,11
53033028700,2018.846154,1,0,27
53033028700,2018.865385,0,0,18
53033028700,2018.865385,1,0,22
53033028700,2018.884615,0,0,21
53033028700,2018.884615,1,0,23
53033028700,2018.903846,0,0,22
53033028700,2018.903846,1,0,30
53033028700,2018.923077,0,0,20
53033028700,2018.923077,1,0,30
53033028700,2018.942308,0,0,15
53033028700,2018.942308,1,0,26
53033028700,2018.961538,0,0,17
53033028700,2018.961538,1,0,25
53033028700,2018.980769,0,0,22
53033028700,2018.980769,1,0,33
53033028700,2019,0,1,18
53033028700,2019,1,1,24
53033028700,2019.019231,0,3,22
53033028700,2019.019231,1,0,26
53033028700,2019.038462,0,6,25
53033028700,2019.038462,1,1,29
53033028700,2019.057692,0,25,40
53033028700,2019.057692,1,4,32
53033028700,2019.076923,0,42,54
53033028700,2019.076923,1,6,40
53033028700,2019.096154,0,68,78
53033028700,2019.096154,1,16,45
53033028700,2019.115385,0,69,84
53033028700,2019.115385,1,9,33
53033028700,2019.134615,0,39,60
53033028700,2019.134615,1,9,31
53033028700,2019.153846,0,14,30
53033028700,2019.153846,1,2,43
53033028700,2019.173077,0,5,28
53033028700,2019.173077,1,0,30
53033028700,2019.192308,0,2,14
53033028700,2019.192308,1,0,34
53033028700,2019.211538,0,0,20
53033028700,2019.211538,1,0,32
53033028700,2019.230769,0,0,17
53033028700,2019.230769,1,0,27
53033028700,2019.25,0,0,20
53033028700,2019.25,1,0,32
53033028700,2019.269231,0,0,22
53033028700,2019.269231,1,0,24
53033028700,2019.288462,0,0,14
53033028700,2019.288462,1,0,23
